id,name,first_air_date,popularity,vote_average,vote_count,status,in_production,num_seasons,num_episodes,genres,type,original_language,origin_country,show_age_days,days_since_last_episode,keywords,last_air_date,us_content_rating,imdb_id,created_by,homepage,is_canceled,weighted_rating,rating_category,years_since_premiere,is_recent,is_popular,genre_count,premiere_year
66806,Paquita Salas,2016-07-06,3.0576,6.956,57,Ended,False,3,16,Comedy,Scripted,es,ES,3491.0,2404.0,"female agent, talent agent, talent manager",2019-06-28,TV-MA,tt5866074,"Javier Calvo, Javier Ambrossi",https://www.netflix.com/title/80195828,0,7.009988256549232,Good,9.564383561643835,0,0,1,2016
155594,Murderville,2022-02-03,3.053,6.42,106,Ended,False,1,6,"Comedy, Crime, Mystery",Scripted,en,US,1453.0,1453.0,"amateur detective, irreverent, offbeat",2022-02-03,TV-MA,tt15264192,Krister Johnson,https://www.netflix.com/title/81193104,0,6.5560842521911225,Average,3.9808219178082194,1,0,3,2022
119847,Spirit Rangers,2022-10-10,3.0521,6.6,14,Returning Series,True,3,39,"Kids, Animation, Sci-Fi & Fantasy, Action & Adventure",Scripted,en,US,1204.0,658.0,"magic, transformation, ranger, turtle, superhero",2024-04-08,TV-Y,tt13351446,Karissa Valencia,https://www.netflix.com/title/81098500,0,6.941718898385567,Average,3.2986301369863016,1,0,4,2022
132009,Back to 15,2022-02-25,3.0514,6.92,81,Ended,False,3,18,"Comedy, Drama",Scripted,pt,BR,1431.0,523.0,"time travel, school, lgbt, age, lesbian",2024-08-21,TV-14,tt15301854,Janaina Tokitaka,https://www.netflix.com/title/81295007,0,6.970255066387142,Average,3.9205479452054797,1,0,2,2022
90766,Teenage Bounty Hunters,2020-08-14,3.0447,7.7,366,Canceled,False,1,10,"Comedy, Action & Adventure, Drama",Scripted,en,US,1991.0,1991.0,"bounty hunter, bisexuality, high school, teenage girl, religion",2020-08-14,TV-MA,tt10584608,Kathleen Jordan,https://www.netflix.com/title/80244296,1,7.663752012882449,Good,5.454794520547945,0,0,3,2020
131830,Dive Club,2021-05-29,3.0419,7.094,32,Ended,False,1,12,Drama,Scripted,en,AU,1703.0,1675.0,"ocean, small town",2021-06-26,Unknown,tt13275052,Steve Jaggi,https://www.netflix.com/title/81289456,0,7.111141000649773,Good,4.6657534246575345,1,0,1,2021
250783,The Queen of Villains,2024-09-19,3.0415,6.5,8,Ended,False,1,5,Drama,Miniseries,ja,JP,494.0,494.0,"japan, biography, wrestling, sports, based on true story",2024-09-19,TV-MA,tt21187072,Unknown,https://www.netflix.com/title/81351263,0,6.979607182940516,Average,1.3534246575342466,1,0,1,2024
88584,The Pentaverate,2022-05-05,3.0407,5.84,94,Ended,False,1,6,Comedy,Miniseries,en,US,1362.0,1362.0,"conspiracy, miniseries, spin off, based on movie, lowbrow comedy",2022-05-05,TV-MA,tt10203880,Mike Myers,https://www.netflix.com/title/81000867,0,6.1116557734204795,Average,3.7315068493150685,1,0,1,2022
234674,Beyond Goodbye,2024-11-14,3.0391,7.7,31,Ended,False,1,8,Drama,Scripted,ja,JP,438.0,438.0,"hawaii, romance, transplant, organ donation, heart transplant",2024-11-14,TV-14,tt29103836,Hiroshi Kurosaki,https://www.netflix.com/title/81512200,0,7.446911375661376,Good,1.2,1,0,1,2024
113246,Tiny Pretty Things,2020-12-14,3.039,7.3,249,Canceled,False,1,10,"Drama, Mystery",Scripted,en,US,1869.0,1869.0,"based on novel or book, fall, dress, ballet school",2020-12-14,TV-MA,tt10767748,Michael MacLennan,https://www.netflix.com/title/81017308,1,7.2847702081643675,Good,5.120547945205479,0,0,2,2020
210946,Onmyoji,2023-11-28,3.0335,6.3,15,Ended,False,1,13,"Animation, Drama, Sci-Fi & Fantasy, Mystery",Scripted,ja,JP,790.0,790.0,"based on novel or book, supernatural, bromance, anime, onmyōji",2023-11-28,TV-MA,tt22264252,Unknown,https://www.netflix.com/title/81215624,0,6.820675925925926,Average,2.164383561643836,1,0,4,2023
196857,Ferry: The Series,2023-11-03,3.031,7.33,50,Ended,False,1,8,"Crime, Drama",Scripted,nl,BE,815.0,815.0,criminal underworld,2023-11-03,TV-MA,tt28466970,"Piet Matthys, Bart Uytdenhouwen, Nico Moolenaar",https://www.netflix.com/title/81579442,0,7.26436049382716,Good,2.232876712328767,1,0,2,2023
219066,Community Squad,2023-02-17,3.0282,7.955,77,Ended,False,2,14,"Comedy, Crime",Scripted,es,AR,1074.0,193.0,"drug smuggling, police operation, community, police, dark comedy",2025-07-17,TV-MA,tt26451138,Santiago Korovsky,https://www.netflix.com/title/81520490,0,7.753549382716049,Good,2.9424657534246577,1,0,2,2023
134949,Rebelde,2022-01-05,3.0279,7.442,452,Canceled,False,2,16,"Drama, Comedy",Scripted,es,MX,1482.0,1279.0,"dancing, secret society, school, female protagonist, singing",2022-07-27,TV-MA,tt14153686,Unknown,https://www.netflix.com/title/81033243,1,7.4258093019644384,Good,4.06027397260274,1,0,2,2022
129612,Echoes,2022-08-19,3.0279,6.6,184,Ended,False,1,7,"Drama, Mystery",Miniseries,en,AU,1256.0,1256.0,"miniseries, psychological thriller",2022-08-19,TV-MA,tt14954498,Vanessa Gazy,https://www.netflix.com/title/81045829,0,6.663765727449938,Average,3.441095890410959,1,0,2,2022
87527,My First First Love,2019-04-18,3.0265,8.2,551,Ended,False,2,16,Drama,Scripted,ko,KR,2475.0,2376.0,"love triangle, coming of age, first love, childhood friends, twenty something",2019-07-26,TV-PG,tt8995604,Jung Hyun-jung,https://www.netflix.com/title/81026700,0,8.153692772633745,Excellent,6.780821917808219,0,0,1,2019
93514,"The Mind, Explained",2019-09-12,3.0237,7.5,110,Canceled,False,2,10,Documentary,Documentary,en,US,2328.0,1529.0,"mind, neuroscience, psychological, medical documentary, mindfulness",2021-11-19,TV-14,tt10810430,Ezra Klein,https://www.netflix.com/title/81098586,1,7.432052126200274,Good,6.3780821917808215,0,0,1,2019
248126,Homicide,2024-03-20,3.018,7.0,23,Returning Series,True,2,10,"Documentary, Crime",Documentary,en,US,677.0,559.0,"new york city, detective, los angeles, california, true crime, nypd",2024-07-16,TV-MA,tt31556143,Unknown,https://www.netflix.com/title/81562383,0,7.069313271604939,Good,1.8547945205479452,1,0,2,2024
92916,Marianne,2019-09-13,3.0159,7.605,564,Canceled,False,1,8,Mystery,Scripted,fr,FR,2327.0,2327.0,"france, ocean, supernatural, haunting, demon",2019-09-13,TV-MA,tt10875696,Samuel Bodin,https://www.netflix.com/title/80217779,1,7.584969502609571,Good,6.375342465753425,0,0,1,2019
87832,Street Food: Asia,2019-04-26,3.0159,7.615,39,Ended,False,1,9,Documentary,Miniseries,en,US,2467.0,2467.0,"cooking, travel, food, reenactment, culture",2019-04-26,TV-PG,tt10050778,"David Gelb, Brian McGinn",https://www.netflix.com/title/80244996,0,7.426750578703704,Good,6.758904109589041,0,0,1,2019
225152,Barracuda Queens,2023-06-05,3.0152,5.7,28,Returning Series,True,2,12,"Drama, Crime",Scripted,sv,SE,966.0,235.0,Unknown,2025-06-05,TV-MA,tt20833168,Camilla Ahlgren,https://www.netflix.com/title/81481477,0,6.375981830887492,Average,2.6465753424657534,1,0,2,2023
87172,Northern Rescue,2019-03-01,3.0096,6.2,40,Ended,False,1,10,Drama,Scripted,en,CA,2523.0,2523.0,"small town, family relationships, rescue team, single father, widowed father",2019-03-01,TV-14,tt8462412,"Dwayne Hill, Mark Bacci, David Cormican",https://www.netflix.com/title/80202258,0,6.558877492877493,Average,6.912328767123288,0,0,1,2019
105398,The Epic Tales of Captain Underpants in Space,2020-07-10,3.0059,7.5,15,Ended,False,1,6,"Animation, Kids",Scripted,en,US,2026.0,2026.0,Unknown,2020-07-10,TV-Y7,tt12580610,Unknown,https://www.netflix.com/title/81147421,0,7.270675925925926,Good,5.550684931506849,0,0,2,2020
88964,Hong Kong West Side Stories,2019-04-18,3.0043,7.0,9,Ended,False,1,12,"Drama, Comedy",Scripted,cn,HK,2475.0,2475.0,Unknown,2019-04-18,TV-MA,tt10282734,Unknown,https://www.netflix.com/title/81050394,0,7.0978540305010895,Good,6.780821917808219,0,0,2,2019
114066,The G Word with Adam Conover,2022-05-19,3.004,6.2,13,Ended,False,1,6,"Documentary, Comedy",Miniseries,en,US,1348.0,1348.0,"federal government, history",2022-05-19,TV-MA,tt13649532,Unknown,https://www.netflix.com/title/81037116,0,6.813869395711501,Average,3.6931506849315068,1,0,2,2022
242875,Iron Reign,2024-03-15,3.0016,6.676,51,Ended,False,1,8,"Crime, Drama",Miniseries,es,ES,682.0,682.0,"drug trafficking, cocaine",2024-03-15,TV-MA,tt23806252,Lluís Quílez,https://www.netflix.com/title/81438160,0,6.8263557504873305,Average,1.8684931506849316,1,0,2,2024
156077,I Am Georgina,2022-01-27,2.998,7.1,320,Returning Series,True,3,18,Reality,Reality,es,ES,1460.0,495.0,businesswoman,2024-09-18,TV-14,tt15494864,Unknown,https://www.netflix.com/title/81423622,0,7.102397208803006,Good,4.0,1,0,1,2022
229962,Burning Body,2023-09-08,2.9897,6.6,129,Ended,False,1,8,"Drama, Mystery",Miniseries,es,ES,871.0,871.0,"based on true story, miniseries, thriller",2023-09-08,TV-MA,tt22073352,Laura Sarmiento,https://www.netflix.com/title/81306170,0,6.686539201539201,Average,2.3863013698630136,1,0,2,2023
100074,Biohackers,2020-08-20,2.9852,7.3,373,Canceled,False,2,12,"Drama, Sci-Fi & Fantasy, Action & Adventure, Mystery",Scripted,de,DE,1985.0,1662.0,"biotechnology, genetics, revenge, villainess, university",2021-07-09,TV-MA,tt9849210,Christian Ditter,https://www.netflix.com/title/81011660,1,7.289515168434766,Good,5.438356164383562,0,0,4,2020
103411,Blood & Water,2020-05-20,2.9846,7.8,320,Ended,False,4,25,Drama,Scripted,en,ZA,2077.0,696.0,"south africa, friendship, high school, teen drama",2024-03-01,TV-MA,tt9839146,"Nosipho Dumisa-Ngoasheng, Daryne Joshua, Travis Taute",https://www.netflix.com/title/81044547,0,7.751672571121847,Good,5.69041095890411,0,0,1,2020
210945,Onimusha,2023-11-02,2.9789,7.494,79,Ended,False,1,8,"Animation, Action & Adventure, Sci-Fi & Fantasy",Miniseries,ja,JP,816.0,816.0,"based on video game, zombie apocalypse, anime, original net animation (ona)",2023-11-02,TV-MA,tt22301234,Unknown,https://www.netflix.com/title/81153116,0,7.407240740740741,Good,2.2356164383561645,1,0,3,2023
225335,Tour de France: Unchained,2023-06-08,2.9768,8.266,62,Canceled,False,3,24,Documentary,Scripted,fr,FR,963.0,208.0,"bicycle, race, bicycle race, athlete",2025-07-02,TV-MA,tt19296314,Unknown,https://www.netflix.com/title/81153133,1,7.940448701575139,Good,2.638356164383562,1,0,1,2023
73479,VeggieTales in the City,2017-02-24,2.9737,6.3,14,Returning Series,True,3,53,"Animation, Comedy, Family, Kids",Scripted,en,US,3258.0,1766.0,Unknown,2021-03-27,TV-Y,tt6562134,"Mike Nawrocki, Phil Vischer",https://www.netflix.com/title/80119145,0,6.8340265906932585,Average,8.926027397260274,0,0,4,2017
279283,The Breakthrough,2025-01-07,2.9641,6.962,117,Ended,False,1,4,"Drama, Crime",Miniseries,sv,SE,384.0,384.0,"detective, based on novel or book, miniseries, unsolved murder",2025-01-07,TV-14,tt23221806,Unknown,https://www.netflix.com/title/81566970,0,6.992119979134063,Average,1.0520547945205478,1,0,2,2025
223121,Ōoku: The Inner Chambers,2023-06-29,2.9616,7.4,45,Ended,False,1,10,"Animation, Drama",Scripted,ja,JP,942.0,942.0,"romance, alternate history, based on manga, plague, edo period",2023-06-29,TV-MA,tt27250301,Unknown,https://www.netflix.com/title/81464005,0,7.3046719576719585,Good,2.580821917808219,1,0,2,2023
100833,J-Style Trip,2020-03-21,2.9568,8.1,9,Returning Series,True,3,39,Reality,Reality,zh,TW,2137.0,225.0,travel show,2025-06-15,Unknown,tt11942052,Jay Chou,https://www.netflix.com/title/81216119,0,7.389030501089325,Good,5.854794520547945,0,0,1,2020
278404,Lovers Anonymous,2025-01-16,2.9527,5.3,9,Ended,False,1,8,"Drama, Comedy",Scripted,tr,TR,375.0,375.0,"love, hospital",2025-01-16,TV-MA,tt34692003,Başar Başaran,https://www.netflix.com/title/81614605,0,6.64785403050109,Average,1.0273972602739727,1,0,2,2025
112314,Archive 81,2022-01-14,2.9519,7.205,647,Canceled,False,1,8,"Drama, Mystery, Sci-Fi & Fantasy",Scripted,en,US,1473.0,1473.0,"camera, comet, supernatural, cult, paranormal",2022-01-14,TV-MA,tt13365348,Rebecca Sonnenshine,https://www.netflix.com/title/80222802,1,7.202324459876544,Good,4.035616438356165,1,0,3,2022
214592,GAMERA -Rebirth-,2023-09-07,2.9448,7.957,46,Ended,False,1,6,"Animation, Sci-Fi & Fantasy, Action & Adventure",Miniseries,ja,JP,872.0,872.0,"giant monster, reboot, kaiju, based on movie, gamera (giant turtle)",2023-09-07,TV-14,tt23730842,Unknown,https://gamera-rebirth.com,0,7.66688784559207,Good,2.389041095890411,1,0,3,2023
158155,Hold Tight,2022-04-22,2.9417,6.6,82,Ended,False,1,6,"Mystery, Crime, Drama",Miniseries,pl,PL,1375.0,1375.0,"detective, based on novel or book, parent child relationship, husband wife relationship, victim",2022-04-22,TV-MA,tt15019128,Unknown,https://www.netflix.com/title/81335264,0,6.7245517480096915,Average,3.767123287671233,1,0,3,2022
70177,Abstract: The Art of Design,2017-02-10,2.9356,7.764,74,Ended,False,2,14,Documentary,Documentary,en,US,3272.0,2315.0,"illustrator, architect, design",2019-09-25,TV-14,tt6333098,Unknown,https://www.netflix.com/title/80057883,0,7.604677141788254,Good,8.964383561643835,0,0,1,2017
250850,Master of the House,2024-07-18,2.9317,8.7,44,Ended,False,1,7,"Drama, Mystery",Scripted,th,TH,557.0,557.0,"miniseries, housekeeper, social thriller",2024-07-18,TV-MA,tt31158587,Unknown,https://www.netflix.com/title/81622918,0,8.132275899087492,Excellent,1.526027397260274,1,0,2,2024
298698,Crime Scene Zero,2025-09-23,2.9316,9.3,6,Returning Series,True,1,10,"Reality, Crime",Reality,ko,KR,125.0,111.0,"detective, role playing",2025-10-07,Unknown,tt36600638,Yoon Hyun-jun,https://www.netflix.com/title/81950435,0,7.552485065710872,Good,0.3424657534246575,1,0,2,2025
67148,Haters Back Off,2016-10-14,2.9302,6.1,77,Canceled,False,2,16,Comedy,Scripted,en,US,3391.0,3020.0,"youtube, viral video",2017-10-20,TV-14,tt5467814,"Colleen Ballinger, Chris Ballinger",http://netflix.com/hatersbackoff,1,6.353206245461147,Average,9.29041095890411,0,0,1,2016
109819,Barbecue Showdown,2020-09-18,2.9252,5.9,27,Returning Series,True,3,24,Reality,Reality,en,US,1956.0,571.0,"competition, cooking, barbecue (bbq), food, cooking competition",2024-07-04,TV-PG,tt12938472,Daniel Calin,https://www.netflix.com/title/81057855,0,6.492827635327636,Average,5.358904109589041,0,0,1,2020
278006,Letters from the Past,2025-07-23,2.9209,5.156,16,Ended,False,1,8,Drama,Miniseries,tr,TR,187.0,187.0,"letter, high school, teacher, miniseries",2025-07-23,TV-MA,tt33269635,Rana Denizer,https://www.netflix.com/title/81726121,0,6.361537488708221,Average,0.5123287671232877,1,0,1,2025
74044,Neo Yokio,2017-09-22,2.9204,5.212,52,Ended,False,1,6,"Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy",Scripted,en,US,3048.0,3048.0,"bachelor, fashion, pink hair, anime inspired",2017-09-22,TV-MA,tt7343832,Ezra Koenig,https://www.netflix.com/title/80152350,0,5.835727753727754,Poor,8.35068493150685,0,0,4,2017
65315,Flaked,2016-03-11,2.9153,6.8,100,Canceled,False,2,14,"Drama, Comedy",Scripted,en,US,3608.0,3160.0,Unknown,2017-06-02,TV-MA,tt4973548,"Will Arnett, Mark Chappell",http://www.netflix.com/title/80046249,1,6.866616296296296,Average,9.884931506849314,0,0,2,2016
274558,Sisters' Feud,2024-11-13,2.9142,7.464,42,Ended,False,1,20,Drama,Scripted,es,MX,439.0,439.0,Unknown,2024-11-13,TV-MA,tt31226362,"José Ignacio Valenzuela, Iker Dupeyrón",https://www.netflix.com/title/81726001,0,7.340522940851301,Good,1.2027397260273973,1,0,1,2024
236449,Bank Under Siege,2024-11-08,2.913,6.695,82,Ended,False,1,5,"Crime, Drama, Action & Adventure",Miniseries,es,ES,444.0,444.0,"based on true story, heist, miniseries, 1980s, action thriller",2024-11-08,TV-MA,tt29386497,Unknown,https://www.netflix.com/title/81684768,0,6.797355486327449,Average,1.2164383561643837,1,0,3,2024
218577,Dew Drop Diaries,2023-07-24,2.9031,7.1,7,Returning Series,True,2,40,"Kids, Animation, Sci-Fi & Fantasy",Scripted,en,US,917.0,784.0,"fairy, educational",2023-12-04,TV-Y,tt18079106,Rick Suvalle,https://www.netflix.com/title/81296783,0,7.125844907407408,Good,2.5123287671232877,1,0,3,2023
208925,Diary of a Gigolo,2022-09-07,2.9013,7.8,113,Returning Series,True,1,10,Drama,Miniseries,es,"AR, MX",1237.0,1237.0,"gigolo, male prostitution",2022-09-07,TV-MA,tt16481820,Sebastián Ortega,https://www.netflix.com/title/81437215,0,7.6791814278046155,Good,3.389041095890411,1,0,1,2022
136323,Voir,2021-12-06,2.8959,6.6,33,Ended,False,1,6,Documentary,Documentary,en,US,1512.0,1512.0,"filmmaking, cerebral",2021-12-06,TV-MA,tt15677070,Unknown,https://www.netflix.com/title/80990130,0,6.82977650063857,Average,4.142465753424657,1,0,1,2021
212818,Hot Skull,2022-12-02,2.8935,6.0,62,Ended,False,1,8,"Drama, Mystery, Sci-Fi & Fantasy",Scripted,tr,TR,1151.0,1151.0,"based on novel or book, epidemic, authoritarianism, gritty",2022-12-02,TV-MA,tt11988676,Mert Baykal,https://www.netflix.com/title/81127080,0,6.325598126862495,Average,3.1534246575342464,1,0,3,2022
100963,The Big Show Show,2020-04-06,2.8931,7.5,313,Canceled,False,1,8,"Comedy, Kids, Family",Scripted,en,US,2121.0,2121.0,"celebrity, teenage girl, family, giant, sitcom",2020-04-06,TV-PG,tt10726356,"Josh Bycel, Jason Berger",https://www.netflix.com/us/title/80201035,1,7.472861056322595,Good,5.810958904109589,0,0,3,2020
278011,Platonic,2025-09-18,2.8917,5.75,12,Ended,False,1,8,Comedy,Scripted,tr,TR,130.0,130.0,"businessman, love",2025-09-18,Unknown,tt34692112,"Onur Bilgetay, Gupse Özay",https://www.netflix.com/title/81947786,0,6.684514514514515,Average,0.3561643835616438,1,0,1,2025
202577,Turn of the Tide,2023-05-26,2.8917,7.295,44,Returning Series,True,2,13,Drama,Scripted,pt,PT,976.0,101.0,"cocaine, drug dealer",2025-10-17,TV-MA,tt20268688,Augusto Fraga,https://www.netflix.com/title/81410976,0,7.236333870101985,Good,2.673972602739726,1,0,1,2023
232433,Love Like a K-Drama,2023-11-28,2.8905,8.5,15,Returning Series,True,1,12,Reality,Reality,ja,JP,790.0,762.0,"competition, romance, dating show, bittersweet, seoul, south korea",2023-12-26,TV-PG,tt28628302,Unknown,https://www.netflix.com/title/81645371,0,7.645675925925926,Good,2.164383561643836,1,0,1,2023
80592,Harvey Girls Forever!,2018-06-29,2.8885,8.0,11,Ended,False,4,52,"Animation, Action & Adventure, Comedy, Family, Kids",Scripted,en,US,2768.0,2208.0,"based on comic, female protagonist, 2010s",2020-01-10,TV-Y7,tt7758552,"Emily Brundige, Aliki Theofilopoulos, Brendan Hay",https://www.netflix.com/title/80178941,0,7.397973251028807,Good,7.583561643835616,0,0,5,2018
93533,Thieves of the Wood,2020-01-02,2.8873,6.3,192,Ended,False,1,10,"Drama, Action & Adventure, Mystery",Scripted,nl,BE,2216.0,2216.0,"belgium, forest, outlaw, thief, historical",2020-01-02,TV-MA,tt5766086,"Pieter Van Hees, Maarten Moerkerke, Robin Pront",https://vtm.be/de-bende-van-jan-de-lichte,0,6.395977129202936,Average,6.071232876712329,0,0,3,2020
298699,Dudes,2025-10-02,2.885,6.231,13,Returning Series,True,1,8,Comedy,Scripted,de,DE,116.0,116.0,Unknown,2025-10-02,Unknown,tt33034757,Unknown,https://www.netflix.com/title/81720673,0,6.824474658869397,Average,0.3178082191780822,1,0,1,2025
81532,Living with Yourself,2019-10-18,2.8816,6.743,336,Ended,False,1,8,"Comedy, Drama",Scripted,en,US,2292.0,2292.0,"depression, midlife crisis, married couple, marriage, dark comedy",2019-10-18,TV-MA,tt8880894,Timothy Greenberg,https://www.netflix.com/title/80178724,0,6.770013953011183,Average,6.279452054794521,0,0,2,2019
66647,Terrace House: Boys & Girls in the City,2015-10-12,2.8815,7.733,30,Ended,False,1,46,Reality,Reality,ja,JP,3759.0,3380.0,"roommates, romance, tokyo, japan, dating show, shared house",2016-10-25,TV-14,tt4790546,Unknown,http://www.terrace-house.jp/inthecity/index.html,0,7.460309764309764,Good,10.2986301369863,0,0,1,2015
69137,Julie's Greenroom,2017-03-17,2.9464,6.6,10,Returning Series,True,1,13,"Family, Kids",Scripted,en,US,3237.0,3237.0,puppet,2017-03-17,Unknown,tt5779222,"Judy Rothman Rofé, Emma Walton Hamilton, Julie Andrews",https://www.netflix.com/title/80113090,0,6.980772486772487,Average,8.868493150684932,0,0,2,2017
214603,This World Can't Tear Me Down,2023-06-09,2.9643,8.125,260,Ended,False,1,6,"Animation, Comedy, Drama",Miniseries,it,IT,962.0,962.0,Unknown,2023-06-09,TV-MA,tt27440006,Zerocalcare,https://www.netflix.com/title/81662953,0,8.037989603638726,Excellent,2.6356164383561644,1,0,3,2023
